Timestamp;Entity Name;CO2 (ppm);NH3 (ppm);ambient_light (lux);ambient_noise (dB);humidity (%);temperature (°C)
2022-01-16 19:46:18;Phytobiotics-RTH1;3373;2;30;48;39;30.23
2022-01-16 19:51:28;Phytobiotics-RTH1;3378;2;30;47;36;30.41
2022-01-16 19:56:37;Phytobiotics-RTH1;3342;2;30;92;38;30.38
2022-01-16 20:01:46;Phytobiotics-RTH1;3445;2;30;47;37;30.21
2022-01-16 20:06:56;Phytobiotics-RTH1;3326;2;30;57;37;30.31
2022-01-16 20:12:05;Phytobiotics-RTH1;3308;2;30;83;38;30.33
2022-01-16 20:17:15;Phytobiotics-RTH1;3383;2;30;65;37;30.21
2022-01-16 20:22:26;Phytobiotics-RTH1;3277;2;30;67;37;30.26
2022-01-16 20:28:29;Phytobiotics-RTH1;3310;2;30;75;37;30.23
2022-01-16 20:33:39;Phytobiotics-RTH1;3277;2;30;65;37;30.31
2022-01-16 20:38:48;Phytobiotics-RTH1;3269;2;30;58;37;30.38
2022-01-16 20:43:58;Phytobiotics-RTH1;3256;2;30;60;38;30.1
2022-01-16 20:49:07;Phytobiotics-RTH1;3215;2;30;56;36;30.13
2022-01-16 20:54:17;Phytobiotics-RTH1;3116;2;30;47;36;30.31
2022-01-16 20:59:29;Phytobiotics-RTH1;3155;2;30;47;36;30.1
2022-01-16 21:04:38;Phytobiotics-RTH1;3119;2;30;58;36;30.26
2022-01-16 21:09:47;Phytobiotics-RTH1;3028;2;30;45;36;30.26
2022-01-16 21:15:00;Phytobiotics-RTH1;2974;2;30;45;34;30.36
2022-01-16 21:20:09;Phytobiotics-RTH1;2997;2;30;45;35;30.15
2022-01-16 21:25:18;Phytobiotics-RTH1;2891;2;30;47;33;30.23
2022-01-16 21:30:28;Phytobiotics-RTH1;2886;2;30;77;35;30.21
2022-01-16 21:35:37;Phytobiotics-RTH1;2845;2;30;49;35;30.21
2022-01-16 21:46:09;Phytobiotics-RTH1;2863;2;30;45;33;30.08
2022-01-16 21:51:18;Phytobiotics-RTH1;2824;2;30;57;33;30.23
2022-01-16 21:56:28;Phytobiotics-RTH1;2816;2;30;44;33;30.28
2022-01-16 22:01:37;Phytobiotics-RTH1;2837;2;30;45;33;30.13
2022-01-16 22:06:47;Phytobiotics-RTH1;2788;2;30;72;33;30.15
2022-01-16 22:26:15;Phytobiotics-RTH1;2790;2;30;61;33;30.18
2022-01-16 22:31:24;Phytobiotics-RTH1;2746;2;30;45;32;30.05
2022-01-16 22:41:53;Phytobiotics-RTH1;2767;2;30;44;36;30.1
2022-01-16 22:47:15;Phytobiotics-RTH1;2832;2;30;57;34;30.13
2022-01-16 22:52:24;Phytobiotics-RTH1;2785;2;30;46;32;30.13
2022-01-16 22:57:34;Phytobiotics-RTH1;2788;2;30;43;34;30.18
2022-01-16 23:02:43;Phytobiotics-RTH1;2772;2;30;55;33;30.15
2022-01-16 23:07:53;Phytobiotics-RTH1;2808;2;30;44;33;30.36
2022-01-16 23:13:04;Phytobiotics-RTH1;2832;2;30;78;33;30.13
2022-01-16 23:18:16;Phytobiotics-RTH1;2852;2;30;45;33;30.28
2022-01-16 23:23:38;Phytobiotics-RTH1;2837;2;30;54;32;30.46
2022-01-16 23:40:28;Phytobiotics-RTH1;2945;2;30;48;34;30.44
2022-01-16 23:45:37;Phytobiotics-RTH1;2930;2;30;47;33;30.23
2022-01-16 23:50:46;Phytobiotics-RTH1;2940;2;30;89;34;30.59
2022-01-16 23:55:55;Phytobiotics-RTH1;3072;2;30;54;34;30.13
2022-01-17 00:01:11;Phytobiotics-RTH1;2992;2;30;50;34;30.28
2022-01-17 00:06:21;Phytobiotics-RTH1;2984;2;30;74;33;30.59
2022-01-17 00:11:30;Phytobiotics-RTH1;3062;2;30;99;33;30.28
2022-01-17 00:16:40;Phytobiotics-RTH1;2989;2;30;76;34;30.31
2022-01-17 00:21:49;Phytobiotics-RTH1;3062;2;30;80;34;30.44
2022-01-17 00:26:58;Phytobiotics-RTH1;3186;2;30;66;34;30.23
2022-01-17 00:32:08;Phytobiotics-RTH1;3140;2;30;52;34;30.28
2022-01-17 00:37:17;Phytobiotics-RTH1;3119;2;30;57;35;30.46
2022-01-17 00:42:26;Phytobiotics-RTH1;3246;2;30;60;35;30.15
2022-01-17 00:47:36;Phytobiotics-RTH1;3202;2;30;81;35;30.46
2022-01-17 00:52:46;Phytobiotics-RTH1;3339;2;30;42;35;30.31
2022-01-17 00:57:55;Phytobiotics-RTH1;3349;2;30;65;35;30.44
2022-01-17 01:03:04;Phytobiotics-RTH1;3360;2;30;78;36;30.38
2022-01-17 01:08:13;Phytobiotics-RTH1;3373;2;30;41;35;30.31
2022-01-17 01:13:24;Phytobiotics-RTH1;3453;2;30;41;37;30.44
2022-01-17 01:18:33;Phytobiotics-RTH1;3530;2;30;83;37;30.31
2022-01-17 01:23:43;Phytobiotics-RTH1;3629;2;30;42;37;30.44
2022-01-17 01:28:52;Phytobiotics-RTH1;3616;2;30;71;37;30.38
2022-01-17 01:34:02;Phytobiotics-RTH1;3533;2;30;68;36;30.72
2022-01-17 01:39:11;Phytobiotics-RTH1;3644;2;30;64;36;30.54
2022-01-17 01:44:21;Phytobiotics-RTH1;3474;2;30;85;37;30.79
2022-01-17 01:49:30;Phytobiotics-RTH1;3673;2;30;63;37;30.54
2022-01-17 01:54:40;Phytobiotics-RTH1;3650;2;30;75;37;30.69
2022-01-17 01:59:49;Phytobiotics-RTH1;3678;2;30;58;37;30.51
2022-01-17 02:04:58;Phytobiotics-RTH1;3694;2;30;78;37;30.54
2022-01-17 02:10:08;Phytobiotics-RTH1;3792;2;30;60;38;30.56
2022-01-17 02:15:18;Phytobiotics-RTH1;3745;2;30;45;37;30.38
2022-01-17 02:20:27;Phytobiotics-RTH1;3782;2;30;45;38;30.64
2022-01-17 02:25:37;Phytobiotics-RTH1;3952;2;30;43;38;30.38
2022-01-17 02:30:46;Phytobiotics-RTH1;3795;2;30;48;37;30.56
2022-01-17 02:35:55;Phytobiotics-RTH1;3763;2;30;43;39;30.38
2022-01-17 02:41:04;Phytobiotics-RTH1;3797;2;30;44;38;30.67
2022-01-17 02:46:14;Phytobiotics-RTH1;3766;2;30;83;37;30.41
2022-01-17 02:51:23;Phytobiotics-RTH1;3686;2;30;46;37;30.59
2022-01-17 02:56:33;Phytobiotics-RTH1;3688;2;30;68;38;30.95
2022-01-17 03:01:42;Phytobiotics-RTH1;4066;2;30;71;39;30.59
2022-01-17 03:06:52;Phytobiotics-RTH1;4113;2;30;60;39;30.74
2022-01-17 03:12:02;Phytobiotics-RTH1;4113;2;30;64;40;30.64
2022-01-17 03:17:11;Phytobiotics-RTH1;4118;2;30;67;41;30.56
2022-01-17 03:22:20;Phytobiotics-RTH1;4126;2;30;60;40;30.82
2022-01-17 03:27:29;Phytobiotics-RTH1;4175;2;30;49;40;30.95
2022-01-17 03:32:39;Phytobiotics-RTH1;4367;2;30;49;41;30.44
2022-01-17 03:37:51;Phytobiotics-RTH1;4390;2;30;60;41;30.69
2022-01-17 03:43:01;Phytobiotics-RTH1;4530;2;30;45;42;30.87
2022-01-17 03:48:10;Phytobiotics-RTH1;4612;2;30;43;42;30.9
2022-01-17 03:53:20;Phytobiotics-RTH1;4550;2;30;44;42;30.36
2022-01-17 03:58:30;Phytobiotics-RTH1;4708;2;30;51;43;30.51
2022-01-17 04:09:14;Phytobiotics-RTH1;4343;2;30;60;42;30.41
2022-01-17 04:14:24;Phytobiotics-RTH1;4408;2;30;48;41;30.46
2022-01-17 04:19:33;Phytobiotics-RTH1;4457;2;30;54;42;30.51
2022-01-17 04:24:43;Phytobiotics-RTH1;4475;2;30;46;42;30.36
2022-01-17 04:29:52;Phytobiotics-RTH1;4447;2;30;47;41;30.51
2022-01-17 04:35:01;Phytobiotics-RTH1;4255;2;30;66;41;30.56
2022-01-17 04:40:11;Phytobiotics-RTH1;4367;2;30;69;41;30.38
2022-01-17 04:45:20;Phytobiotics-RTH1;4193;2;30;57;41;30.62
2022-01-17 04:50:30;Phytobiotics-RTH1;4294;2;30;47;42;30.36
2022-01-17 04:55:40;Phytobiotics-RTH1;4299;2;30;50;41;30.64
2022-01-17 05:00:49;Phytobiotics-RTH1;4273;2;30;49;42;30.62
2022-01-17 05:05:58;Phytobiotics-RTH1;4421;2;30;50;41;30.51
2022-01-17 05:11:07;Phytobiotics-RTH1;4167;2;30;43;41;30.64
2022-01-17 05:16:18;Phytobiotics-RTH1;4266;2;30;44;41;30.49
2022-01-17 05:21:27;Phytobiotics-RTH1;4302;2;30;49;40;30.77
2022-01-17 05:26:36;Phytobiotics-RTH1;4253;2;30;48;42;30.49
2022-01-17 05:31:46;Phytobiotics-RTH1;4387;2;30;76;42;30.67
2022-01-17 05:36:56;Phytobiotics-RTH1;4273;2;30;73;42;30.69
2022-01-17 05:42:05;Phytobiotics-RTH1;4302;2;30;68;42;30.62
2022-01-17 05:47:14;Phytobiotics-RTH1;4387;2;30;57;42;30.69
2022-01-17 05:52:24;Phytobiotics-RTH1;4442;2;30;56;41;30.44
2022-01-17 05:57:34;Phytobiotics-RTH1;4292;2;30;46;41;30.67
2022-01-17 06:02:43;Phytobiotics-RTH1;4343;2;30;49;42;30.49
2022-01-17 06:07:53;Phytobiotics-RTH1;4188;2;30;66;41;30.59
2022-01-17 06:13:02;Phytobiotics-RTH1;4180;2;30;52;41;30.85
2022-01-17 06:18:11;Phytobiotics-RTH1;4165;2;30;51;40;31
2022-01-17 06:23:21;Phytobiotics-RTH1;4519;2;30;46;43;30.67
2022-01-17 06:28:31;Phytobiotics-RTH1;4475;2;30;61;43;30.72
2022-01-17 06:33:40;Phytobiotics-RTH1;4763;2;30;45;43;30.44
2022-01-17 06:38:49;Phytobiotics-RTH1;4799;2;30;71;44;30.28
2022-01-17 06:43:59;Phytobiotics-RTH1;4504;2;30;52;45;30.28
2022-01-17 06:49:08;Phytobiotics-RTH1;4892;2;30;58;46;30.31
2022-01-17 06:54:19;Phytobiotics-RTH1;4825;2;30;47;43;30.33
2022-01-17 06:59:29;Phytobiotics-RTH1;4988;2;30;52;47;30.21
2022-01-17 07:04:38;Phytobiotics-RTH1;4858;2;30;71;45;30.26
2022-01-17 07:09:47;Phytobiotics-RTH1;4967;2;30;67;46;29.85
2022-01-17 07:14:57;Phytobiotics-RTH1;4809;2;30;75;47;29.85
2022-01-17 07:20:06;Phytobiotics-RTH1;4892;2;30;56;48;29.79
2022-01-17 07:25:15;Phytobiotics-RTH1;4959;2;30;60;47;30.1
2022-01-17 07:30:25;Phytobiotics-RTH1;5063;2;30;46;46;29.97
2022-01-17 07:35:35;Phytobiotics-RTH1;5208;2;30;48;48;29.97
2022-01-17 07:40:44;Phytobiotics-RTH1;5107;2;30;55;46;30.05
2022-01-17 07:51:21;Phytobiotics-RTH1;5117;2;30;48;48;29.87
2022-01-17 08:52:14;Phytobiotics-RTH1;5518;2;30;71;50;30.36
2022-01-17 08:57:24;Phytobiotics-RTH1;5270;2;30;49;48;30.82
2022-01-17 09:02:33;Phytobiotics-RTH1;5656;2;30;43;48;30.79
2022-01-17 09:07:42;Phytobiotics-RTH1;5575;2;30;71;48;30.85
2022-01-17 09:12:52;Phytobiotics-RTH1;5449;2;30;62;49;30.95
2022-01-17 09:18:02;Phytobiotics-RTH1;5679;2;30;71;48;31
2022-01-17 09:23:11;Phytobiotics-RTH1;5358;2;30;69;49;31.33
2022-01-17 09:34:52;Phytobiotics-RTH1;5236;2;30;68;47;31.41
2022-01-17 09:40:02;Phytobiotics-RTH1;5027;2;30;72;50;31.13
2022-01-17 09:45:12;Phytobiotics-RTH1;5153;2;30;65;47;30.74
2022-01-17 09:50:21;Phytobiotics-RTH1;5159;2;30;73;50;30.44
2022-01-17 09:55:30;Phytobiotics-RTH1;5104;2;30;68;49;30.36
2022-01-17 10:00:41;Phytobiotics-RTH1;5045;2;30;56;51;30.26
2022-01-17 10:05:50;Phytobiotics-RTH1;5192;2;30;55;49;30.49
2022-01-17 10:10:59;Phytobiotics-RTH1;5156;2;30;53;51;30.28
2022-01-17 10:16:09;Phytobiotics-RTH1;5293;2;30;45;44;30.28
2022-01-17 10:21:18;Phytobiotics-RTH1;4848;2;30;49;51;30.08
2022-01-17 10:26:27;Phytobiotics-RTH1;4996;2;30;49;48;30.38
2022-01-17 10:31:36;Phytobiotics-RTH1;5009;2;30;51;50;30.28
2022-01-17 10:36:46;Phytobiotics-RTH1;4913;2;30;55;46;30.31
2022-01-17 10:41:55;Phytobiotics-RTH1;4820;2;30;58;49;30.21
2022-01-17 10:47:04;Phytobiotics-RTH1;4833;2;30;72;47;30.59
2022-01-17 10:52:14;Phytobiotics-RTH1;4682;2;30;71;49;30.51
2022-01-17 10:57:24;Phytobiotics-RTH1;4977;2;30;71;48;30.41
2022-01-17 11:02:33;Phytobiotics-RTH1;4636;2;30;56;49;30.23
2022-01-17 11:07:43;Phytobiotics-RTH1;4698;2;30;71;48;30.54
2022-01-17 11:12:52;Phytobiotics-RTH1;4553;2;30;46;48;30.67
2022-01-17 11:18:01;Phytobiotics-RTH1;4641;2;30;46;48;30.44
2022-01-17 11:23:11;Phytobiotics-RTH1;4405;2;30;66;46;30.21
2022-01-17 11:28:20;Phytobiotics-RTH1;4501;2;30;71;49;30.26
2022-01-17 11:33:30;Phytobiotics-RTH1;4392;2;30;68;46;30.18
2022-01-17 11:38:45;Phytobiotics-RTH1;4499;2;30;68;47;29.92
2022-01-17 11:43:55;Phytobiotics-RTH1;4149;2;30;62;46;29.67
2022-01-17 11:49:05;Phytobiotics-RTH1;4380;2;30;68;48;29.54
2022-01-17 11:54:14;Phytobiotics-RTH1;4320;2;30;52;47;29.41
2022-01-17 11:59:26;Phytobiotics-RTH1;4263;2;30;72;51;29.36
2022-01-17 12:04:35;Phytobiotics-RTH1;4103;2;30;68;46;29.28
2022-01-17 12:09:46;Phytobiotics-RTH1;4263;2;30;68;51;29.21
2022-01-17 12:14:56;Phytobiotics-RTH1;4227;2;30;71;48;29.49
2022-01-17 12:20:05;Phytobiotics-RTH1;4191;2;30;46;46;29.59
2022-01-17 12:25:15;Phytobiotics-RTH1;3782;2;30;72;46;29.41
2022-01-17 12:30:25;Phytobiotics-RTH1;4007;2;30;71;45;29.36
2022-01-17 12:35:34;Phytobiotics-RTH1;3694;2;30;69;45;29.18
2022-01-17 12:40:44;Phytobiotics-RTH1;3885;2;30;68;49;29.54
2022-01-17 12:56:05;Phytobiotics-RTH1;3797;2;30;66;48;29.56
2022-01-17 13:01:18;Phytobiotics-RTH1;3815;2;30;71;49;29.56
2022-01-17 13:06:27;Phytobiotics-RTH1;3611;2;30;64;46;29.62
2022-01-17 13:11:37;Phytobiotics-RTH1;3675;2;30;65;48;30.05
2022-01-17 13:16:47;Phytobiotics-RTH1;3505;2;30;55;43;29.92
2022-01-17 13:21:57;Phytobiotics-RTH1;3528;2;30;74;46;29.82
2022-01-17 13:27:13;Phytobiotics-RTH1;3450;2;30;59;47;29.82
2022-01-17 13:32:23;Phytobiotics-RTH1;3417;2;30;71;49;29.74
2022-01-17 13:37:33;Phytobiotics-RTH1;3624;2;30;61;48;29.85
2022-01-17 13:42:42;Phytobiotics-RTH1;3675;2;30;71;49;29.92
2022-01-17 13:47:52;Phytobiotics-RTH1;3634;2;30;62;47;30.05
2022-01-17 13:53:01;Phytobiotics-RTH1;3937;2;30;68;51;29.85
2022-01-17 13:58:11;Phytobiotics-RTH1;3771;2;30;65;50;29.74
2022-01-17 14:03:20;Phytobiotics-RTH1;3906;2;30;71;51;30
2022-01-17 14:08:30;Phytobiotics-RTH1;3784;2;30;71;50;29.97
2022-01-17 14:13:39;Phytobiotics-RTH1;4053;2;30;72;52;29.92
2022-01-17 14:18:49;Phytobiotics-RTH1;3901;2;30;71;52;29.95
2022-01-17 14:23:58;Phytobiotics-RTH1;4126;2;30;71;53;29.77
2022-01-17 14:29:14;Phytobiotics-RTH1;4131;2;30;69;53;29.74
2022-01-17 14:34:26;Phytobiotics-RTH1;4209;2;30;71;54;29.79
2022-01-17 14:39:35;Phytobiotics-RTH1;4069;2;30;59;53;30.15
2022-01-17 14:50:09;Phytobiotics-RTH1;4307;2;30;64;53;29.72
2022-01-17 14:55:18;Phytobiotics-RTH1;4400;2;30;71;54;30
2022-01-17 15:00:28;Phytobiotics-RTH1;4273;2;30;68;53;30
2022-01-17 15:05:41;Phytobiotics-RTH1;4597;2;30;53;55;29.9
2022-01-17 15:10:51;Phytobiotics-RTH1;4444;2;30;71;56;29.74
2022-01-17 15:22:20;Phytobiotics-RTH1;4610;2;30;71;56;29.69
2022-01-17 15:27:29;Phytobiotics-RTH1;4672;2;30;71;56;29.97
2022-01-17 15:32:38;Phytobiotics-RTH1;4685;2;30;62;55;29.82
2022-01-17 15:37:48;Phytobiotics-RTH1;4895;2;30;54;53;29.56
2022-01-17 15:42:57;Phytobiotics-RTH1;4589;2;30;62;57;29.67
2022-01-17 15:48:07;Phytobiotics-RTH1;4817;2;30;67;57;29.64
2022-01-17 15:59:49;Phytobiotics-RTH1;4817;2;30;71;54;29.85
2022-01-17 16:04:58;Phytobiotics-RTH1;4840;2;30;72;57;29.74
2022-01-17 16:10:08;Phytobiotics-RTH1;4843;2;30;71;56;29.51
2022-01-17 16:15:17;Phytobiotics-RTH1;4820;2;30;71;58;29.62
2022-01-17 16:20:27;Phytobiotics-RTH1;4998;2;30;67;58;29.72
2022-01-17 16:25:36;Phytobiotics-RTH1;4861;2;30;71;59;29.44
2022-01-17 16:30:45;Phytobiotics-RTH1;5063;2;30;71;56;29.69
2022-01-17 16:35:55;Phytobiotics-RTH1;4954;2;30;70;56;29.46
2022-01-17 16:41:04;Phytobiotics-RTH1;5109;2;30;69;58;29.64
2022-01-17 16:46:13;Phytobiotics-RTH1;4990;2;30;71;57;29.64
2022-01-17 16:51:23;Phytobiotics-RTH1;5169;2;30;72;58;29.49
2022-01-17 16:56:32;Phytobiotics-RTH1;4993;2;30;71;59;29.77
2022-01-17 17:01:42;Phytobiotics-RTH1;5329;2;30;71;60;29.62
2022-01-17 17:06:52;Phytobiotics-RTH1;5003;2;30;73;56;29.46
2022-01-17 17:12:01;Phytobiotics-RTH1;5223;2;30;71;59;29.69
2022-01-17 17:44:59;Phytobiotics-RTH1;5511;2;30;71;61;29.28
2022-01-17 17:50:09;Phytobiotics-RTH1;5304;2;30;71;61;29.31
2022-01-17 17:55:18;Phytobiotics-RTH1;5433;2;30;71;61;29.46
2022-01-17 18:10:05;Phytobiotics-RTH1;5306;2;30;71;59;29.46
2022-01-17 18:15:14;Phytobiotics-RTH1;5506;2;30;66;62;29.33
2022-01-17 18:20:23;Phytobiotics-RTH1;5358;2;30;68;59;29.46
2022-01-17 18:25:32;Phytobiotics-RTH1;5568;2;30;71;62;29.26
2022-01-17 18:30:42;Phytobiotics-RTH1;5402;2;30;52;61;29.36
2022-01-17 18:35:51;Phytobiotics-RTH1;5503;2;30;56;62;29.31
2022-01-17 19:39:19;Phytobiotics-RTH1;5542;2;30;54;61;29.03
2022-01-17 19:44:29;Phytobiotics-RTH1;5697;2;30;60;62;29.31
2022-01-17 19:49:38;Phytobiotics-RTH1;5640;2;30;69;62;28.97
2022-01-17 19:54:48;Phytobiotics-RTH1;5728;2;30;69;63;29.13
2022-01-17 19:59:57;Phytobiotics-RTH1;5560;2;30;71;62;28.97
2022-01-17 20:10:33;Phytobiotics-RTH1;5474;2;30;59;60;28.79
2022-01-17 20:57:46;Phytobiotics-RTH1;5609;2;30;65;63;28.97
2022-01-17 21:23:23;Phytobiotics-RTH1;5720;2;30;50;62;28.95
2022-01-17 21:38:29;Phytobiotics-RTH1;5726;2;30;47;65;28.77
2022-01-17 21:43:39;Phytobiotics-RTH1;5702;2;30;44;63;29.05
2022-01-17 21:48:49;Phytobiotics-RTH1;5694;2;30;45;64;28.85
2022-01-17 21:53:58;Phytobiotics-RTH1;5728;2;30;53;63;28.92
2022-01-17 21:59:07;Phytobiotics-RTH1;5803;2;30;46;62;28.95
2022-01-17 22:10:52;Phytobiotics-RTH1;5806;2;30;45;63;29.03
2022-01-17 22:16:05;Phytobiotics-RTH1;5927;2;30;45;63;28.97
2022-01-17 22:21:15;Phytobiotics-RTH1;5788;2;30;46;62;29.08
2022-01-17 22:26:25;Phytobiotics-RTH1;5971;2;30;42;63;28.95
2022-01-17 22:31:34;Phytobiotics-RTH1;5790;2;30;47;64;28.95
2022-01-17 22:36:44;Phytobiotics-RTH1;5907;2;30;49;62;29.13
2022-01-17 22:41:53;Phytobiotics-RTH1;5782;2;30;49;60;28.92
2022-01-17 22:47:03;Phytobiotics-RTH1;5909;2;30;51;63;29.1
2022-01-17 22:52:13;Phytobiotics-RTH1;5772;2;30;45;59;28.69
2022-01-17 22:57:22;Phytobiotics-RTH1;5793;2;30;44;63;28.79
2022-01-17 23:02:31;Phytobiotics-RTH1;5738;2;30;44;60;28.59
2022-01-17 23:07:41;Phytobiotics-RTH1;5700;2;30;44;64;28.9
2022-01-17 23:12:50;Phytobiotics-RTH1;5713;2;30;48;60;28.9
2022-01-17 23:18:00;Phytobiotics-RTH1;5767;2;30;45;63;29.05
2022-01-17 23:23:10;Phytobiotics-RTH1;5741;2;30;43;60;29.1
2022-01-17 23:28:19;Phytobiotics-RTH1;5728;2;30;47;64;29.1
2022-01-17 23:33:29;Phytobiotics-RTH1;5684;2;30;45;60;29.38
2022-01-17 23:38:41;Phytobiotics-RTH1;5751;2;30;45;63;29.26
2022-01-17 23:43:50;Phytobiotics-RTH1;5720;2;30;48;62;29.31
2022-01-17 23:49:00;Phytobiotics-RTH1;5689;2;30;50;61;29.26
2022-01-17 23:54:10;Phytobiotics-RTH1;5971;2;30;46;63;29.21
2022-01-17 23:59:19;Phytobiotics-RTH1;5718;2;30;46;62;29.46
2022-01-18 00:04:29;Phytobiotics-RTH1;5966;2;30;52;62;29.31
2022-01-18 00:09:38;Phytobiotics-RTH1;5751;2;30;52;62;29.31
2022-01-18 00:14:48;Phytobiotics-RTH1;5894;2;30;89;64;29.18
2022-01-18 00:19:58;Phytobiotics-RTH1;5775;2;30;75;62;29.1
2022-01-18 00:25:07;Phytobiotics-RTH1;5871;2;30;58;65;29.05
2022-01-18 00:30:26;Phytobiotics-RTH1;5915;2;30;42;64;28.92
2022-01-18 00:35:36;Phytobiotics-RTH1;5803;2;30;42;63;29.33
2022-01-18 00:40:46;Phytobiotics-RTH1;5728;2;30;42;63;29.28
2022-01-18 00:51:20;Phytobiotics-RTH1;5720;2;30;40;61;29.46
2022-01-18 00:56:29;Phytobiotics-RTH1;5927;2;30;42;64;29.28
2022-01-18 01:01:39;Phytobiotics-RTH1;5808;2;30;40;63;29.46
2022-01-18 01:06:48;Phytobiotics-RTH1;5832;2;30;42;65;29.26
2022-01-18 01:11:58;Phytobiotics-RTH1;5881;2;30;42;63;29.26
2022-01-18 01:17:07;Phytobiotics-RTH1;5909;2;30;43;64;29.23
2022-01-18 01:22:17;Phytobiotics-RTH1;6015;2;30;44;62;29.13
2022-01-18 01:27:27;Phytobiotics-RTH1;5876;2;30;50;64;29.31
2022-01-18 01:32:37;Phytobiotics-RTH1;5829;2;30;71;62;29.44
2022-01-18 01:37:46;Phytobiotics-RTH1;5876;2;30;62;64;29.36
2022-01-18 01:42:56;Phytobiotics-RTH1;5896;2;30;71;62;29.59
2022-01-18 01:48:05;Phytobiotics-RTH1;5852;2;30;69;64;29.31
2022-01-18 01:53:15;Phytobiotics-RTH1;5951;2;30;57;63;29.56
2022-01-18 01:58:24;Phytobiotics-RTH1;5871;2;30;64;64;29.36
2022-01-18 02:03:34;Phytobiotics-RTH1;6054;2;30;68;64;29.31
2022-01-18 02:08:43;Phytobiotics-RTH1;5878;2;30;61;62;29.38
2022-01-18 02:13:52;Phytobiotics-RTH1;6116;2;30;50;65;29.31
2022-01-18 02:19:02;Phytobiotics-RTH1;5886;2;30;45;65;29.26
2022-01-18 02:24:11;Phytobiotics-RTH1;6041;2;30;53;65;29.21
2022-01-18 02:29:21;Phytobiotics-RTH1;5953;2;30;45;64;28.97
2022-01-18 02:34:30;Phytobiotics-RTH1;5943;2;30;46;64;29.36
2022-01-18 02:39:39;Phytobiotics-RTH1;5974;2;30;44;64;29.13
2022-01-18 02:44:48;Phytobiotics-RTH1;6067;2;30;46;65;29.18
2022-01-18 02:49:58;Phytobiotics-RTH1;5764;2;30;49;62;29.46
2022-01-18 02:55:07;Phytobiotics-RTH1;6028;2;30;45;65;29.13
2022-01-18 03:00:17;Phytobiotics-RTH1;5964;2;30;71;61;29.46
2022-01-18 03:05:27;Phytobiotics-RTH1;5979;2;30;68;66;29.18
2022-01-18 03:10:37;Phytobiotics-RTH1;5977;2;30;71;65;29.23
2022-01-18 03:15:46;Phytobiotics-RTH1;5922;2;30;63;65;29.1
2022-01-18 03:20:56;Phytobiotics-RTH1;6026;2;30;71;65;28.97
2022-01-18 03:26:05;Phytobiotics-RTH1;5987;2;30;71;61;29.1
2022-01-18 03:31:15;Phytobiotics-RTH1;6166;2;30;48;66;28.92
2022-01-18 03:36:24;Phytobiotics-RTH1;5979;2;30;59;63;29.15
2022-01-18 03:41:33;Phytobiotics-RTH1;6204;2;30;64;67;28.87
2022-01-18 03:46:43;Phytobiotics-RTH1;6003;2;30;66;66;29.1
2022-01-18 03:51:52;Phytobiotics-RTH1;6088;2;30;59;67;28.87
2022-01-18 03:57:02;Phytobiotics-RTH1;6093;2;30;68;66;28.85
2022-01-18 04:02:17;Phytobiotics-RTH1;6021;2;30;52;63;28.9
2022-01-18 04:07:27;Phytobiotics-RTH1;6204;2;30;71;66;28.79
2022-01-18 04:12:36;Phytobiotics-RTH1;6044;2;30;64;61;28.82
2022-01-18 04:17:46;Phytobiotics-RTH1;6261;2;30;61;65;28.56
2022-01-18 04:22:55;Phytobiotics-RTH1;5956;2;30;71;61;28.92
2022-01-18 04:28:05;Phytobiotics-RTH1;6137;2;30;63;67;28.69
2022-01-18 04:33:14;Phytobiotics-RTH1;6044;2;30;68;65;28.92
2022-01-18 04:38:24;Phytobiotics-RTH1;5974;2;30;59;67;28.69
2022-01-18 04:43:33;Phytobiotics-RTH1;6059;2;30;71;65;28.79
2022-01-18 04:48:44;Phytobiotics-RTH1;5969;2;30;66;64;28.67
2022-01-18 04:53:53;Phytobiotics-RTH1;6217;2;30;62;66;28.69
2022-01-18 04:59:10;Phytobiotics-RTH1;6044;2;30;64;63;28.92
2022-01-18 05:04:20;Phytobiotics-RTH1;6256;2;30;58;67;28.67
2022-01-18 05:16:05;Phytobiotics-RTH1;6282;2;30;63;67;28.67
2022-01-18 05:21:15;Phytobiotics-RTH1;6070;2;30;64;64;29.1
2022-01-18 05:26:24;Phytobiotics-RTH1;6181;2;30;71;66;28.74
2022-01-18 05:31:34;Phytobiotics-RTH1;6145;2;30;52;65;28.82
2022-01-18 05:36:43;Phytobiotics-RTH1;5997;2;30;65;64;28.69
2022-01-18 05:41:53;Phytobiotics-RTH1;6254;2;30;68;65;28.62
2022-01-18 05:47:02;Phytobiotics-RTH1;6052;2;30;55;63;28.79
2022-01-18 05:52:11;Phytobiotics-RTH1;6223;2;30;50;65;28.59
2022-01-18 05:57:20;Phytobiotics-RTH1;6083;2;30;59;61;28.87
2022-01-18 06:02:30;Phytobiotics-RTH1;6163;2;30;61;66;28.59
2022-01-18 06:07:39;Phytobiotics-RTH1;6083;2;30;50;65;28.82
2022-01-18 06:12:49;Phytobiotics-RTH1;6044;2;30;55;64;28.74
2022-01-18 06:17:58;Phytobiotics-RTH1;6158;2;30;57;65;28.74
2022-01-18 06:23:07;Phytobiotics-RTH1;5959;2;30;71;64;28.95
2022-01-18 06:28:17;Phytobiotics-RTH1;6230;2;30;71;65;28.95
